,Departamento,Capital,Barrio,long,lat
124,SUCRE,SINCELEJO (CT),LA ESMERALDA,-75.38316040000002,9.2854311
125,SUCRE,SINCELEJO (CT),ESTACION SINCELEJO,-75.4015464,9.2800493
126,SUCRE,SINCELEJO (CT),EL COLISEO,-75.38372278250739,9.29859255
127,SUCRE,SINCELEJO (CT),RUBY,-75.4139531,9.3122274
128,SUCRE,SINCELEJO (CT),LA LUCHA,-75.3954097,9.3095369
129,SUCRE,SINCELEJO (CT),URB. TACALOA,-75.40495440000002,9.2895536
130,SUCRE,SINCELEJO (CT),LAS CANARIAS,-75.4133171,9.305716699999998
131,SUCRE,SINCELEJO (CT),SECTOR POSTOBON,-75.40502402779947,9.2790925
132,SUCRE,SINCELEJO (CT),LOS ALPES,-75.36689150000002,9.3049043
133,SUCRE,SINCELEJO (CT),CUATRO VIENTOS,-75.39300229999998,9.3074883
134,SUCRE,SINCELEJO (CT),LA PRIMAVERA,-75.39266009999999,9.2973386
