,Departamento,Capital,Barrio,long,lat
95,ATLÁNTICO,BARRANQUILLA (CT),LOS ROSALES,-74.8351969659221,10.96043795
96,ATLÁNTICO,BARRANQUILLA (CT),BUENOS AIRES,-74.79945942478858,10.94103185
97,ATLÁNTICO,BARRANQUILLA (CT),LA VICTORIA,-74.79882873900041,10.95229105
98,ATLÁNTICO,BARRANQUILLA (CT),LA UNION,-74.78916197282709,10.951948800000002
100,ATLÁNTICO,BARRANQUILLA (CT),7 DE ABRIL,-74.81701527678294,10.92752695
101,ATLÁNTICO,BARRANQUILLA (CT),LAS ESTRELLAS,-74.83373396691381,10.9815366
103,ATLÁNTICO,BARRANQUILLA (CT),COLOMBIA,-74.81712667267507,10.9715215
104,ATLÁNTICO,BARRANQUILLA (CT),20 DE JULIO,-74.83006239282693,10.93151155
105,ATLÁNTICO,BARRANQUILLA (CT),LAS COLINAS,-74.81843252980958,10.9847354
107,ATLÁNTICO,BARRANQUILLA (CT),LA PLAYA,-74.8674855,11.0360218
109,ATLÁNTICO,BARRANQUILLA (CT),SANTA MARIA,-74.82273118331774,10.9316475
110,ATLÁNTICO,BARRANQUILLA (CT),EL VALLE,-74.81023941287296,10.96626545
111,ATLÁNTICO,BARRANQUILLA (CT),VILLA FLOR,-74.82770041563799,10.9481382
112,ATLÁNTICO,BARRANQUILLA (CT),VILLANUEVA,-74.79623520000001,10.9349933
113,ATLÁNTICO,BARRANQUILLA (CT),BOYACA,-74.78802637383305,10.956843849999998
115,ATLÁNTICO,BARRANQUILLA (CT),LA CUMBRE,-74.82632696652823,10.997495599999999
116,ATLÁNTICO,BARRANQUILLA (CT),MONTECRISTO,-74.78483589593958,10.99439395
117,ATLÁNTICO,BARRANQUILLA (CT),SAN LUIS,-74.82635006685702,10.94032215
119,ATLÁNTICO,BARRANQUILLA (CT),ATLANTICO,-74.79027170738726,10.96884535
121,ATLÁNTICO,BARRANQUILLA (CT),CALIFORNIA,-74.82613499409717,10.94592975
125,ATLÁNTICO,BARRANQUILLA (CT),LOS GIRASOLES,-74.80486534319542,10.92479105
126,ATLÁNTICO,BARRANQUILLA (CT),LA CEIBA,-74.80654869024576,10.95882975
129,ATLÁNTICO,BARRANQUILLA (CT),LIMONCITO,-74.81146544974227,11.02027585
130,ATLÁNTICO,BARRANQUILLA (CT),LA FLORESTA,-74.80939354106488,11.02154645
132,ATLÁNTICO,BARRANQUILLA (CT),LA FLORIDA,-74.82064034713528,10.98546825
137,ATLÁNTICO,BARRANQUILLA (CT),PASADENA,-74.76827709999999,10.9463032
139,ATLÁNTICO,BARRANQUILLA (CT),LOS OLIVOS II,-74.83899219371402,10.971137
140,ATLÁNTICO,BARRANQUILLA (CT),CARLOS MEISEL,-74.81693064499117,10.974317849999998
142,ATLÁNTICO,BARRANQUILLA (CT),NUEVA COLOMBIA,-74.81712667267507,10.9715215
143,ATLÁNTICO,BARRANQUILLA (CT),VILLA SAN PEDRO III,-74.83542153904165,10.94808515
145,ATLÁNTICO,BARRANQUILLA (CT),SANTA ANA,-74.80130849999999,10.9799669
147,ATLÁNTICO,BARRANQUILLA (CT),CIUDAD MODESTO,-74.82775721861245,10.96504015
148,ATLÁNTICO,BARRANQUILLA (CT),LOS CONTINENTES,-74.80342965376525,10.950902300000001
149,ATLÁNTICO,BARRANQUILLA (CT),7 DE AGOSTO,-74.83084195171537,10.96124705
150,ATLÁNTICO,BARRANQUILLA (CT),POR FIN,-74.8280144486148,10.97462815
152,ATLÁNTICO,BARRANQUILLA (CT),CORDIALIDAD,-74.8305625118806,10.94618645
154,ATLÁNTICO,BARRANQUILLA (CT),MODERNO,-74.78286299999998,10.9633262
155,ATLÁNTICO,BARRANQUILLA (CT),ANDALUCIA,-74.81183585071574,11.01674185
161,ATLÁNTICO,BARRANQUILLA (CT),LA LIBERTAD,-74.81522752194948,10.97641865
166,ATLÁNTICO,BARRANQUILLA (CT),LOS LAURELES,-74.82397777645457,11.00961335
167,ATLÁNTICO,BARRANQUILLA (CT),MERCEDES SUR,-74.81728018294739,10.98456955
168,ATLÁNTICO,BARRANQUILLA (CT),CISNEROS,-74.79127243351064,11.001298599999998
169,ATLÁNTICO,BARRANQUILLA (CT),MIRAMAR,-74.82678945328985,11.010826199999999
170,ATLÁNTICO,BARRANQUILLA (CT),CALAMARY,-74.829947,10.9773898
171,ATLÁNTICO,BARRANQUILLA (CT),LA GLORIA,-74.83060688411328,10.9494459
177,ATLÁNTICO,BARRANQUILLA (CT),LAS GRANJAS,-74.82556733079494,10.92364425
179,ATLÁNTICO,BARRANQUILLA (CT),EDEN 2000,-74.82735078686005,10.9811017
181,ATLÁNTICO,BARRANQUILLA (CT),LOMA FRESCA,-74.79426116154625,10.9726935
182,ATLÁNTICO,BARRANQUILLA (CT),SIERRA,-74.80363544448008,10.95589435
186,ATLÁNTICO,BARRANQUILLA (CT),GARDENIAS,-74.82902358386448,10.93929305
187,ATLÁNTICO,BARRANQUILLA (CT),OASIS,-74.80130849999999,10.9799669
190,ATLÁNTICO,BARRANQUILLA (CT),BOULEVARD DE SIMON BOLIVAR,-74.7768801765281,10.94417935
191,ATLÁNTICO,BARRANQUILLA (CT),VILLA OLIMPICA,-74.86584222085071,10.921053500000001
194,ATLÁNTICO,BARRANQUILLA (CT),EL HIPODROMO,-74.78635279999999,10.9309032
195,ATLÁNTICO,BARRANQUILLA (CT),LA INMACULADA,-74.79818114986702,10.99881205
196,ATLÁNTICO,BARRANQUILLA (CT),LOS ROBLES,-74.81111272744161,10.91921995
199,ATLÁNTICO,BARRANQUILLA (CT),ALTOS DE LOS ROBLES VIP,-74.81197879734498,10.91543035
200,ATLÁNTICO,BARRANQUILLA (CT),LOS ALMENDROS,-74.81792075129229,10.91872455
203,ATLÁNTICO,BARRANQUILLA (CT),EL PARQUE,-74.7861391,10.930005099999999
205,ATLÁNTICO,BARRANQUILLA (CT),LA ARBOLEDA,-74.80130849999999,10.9799669
206,ATLÁNTICO,BARRANQUILLA (CT),CIUDADELA METROPOLITANA,-74.80423564958045,10.9299823
207,ATLÁNTICO,BARRANQUILLA (CT),LA BONGA,-74.7784156,10.941293199999999
208,ATLÁNTICO,BARRANQUILLA (CT),LA CENTRAL,-74.80130849999999,10.9799669
209,ATLÁNTICO,BARRANQUILLA (CT),EL MANANTIAL,-74.80130849999999,10.9799669
211,ATLÁNTICO,BARRANQUILLA (CT),VILLA MUVDI,-74.8515201700938,11.019359649999998
213,ATLÁNTICO,BARRANQUILLA (CT),SOLEDAD 2000,-74.7821054,10.914959300000001
218,ATLÁNTICO,BARRANQUILLA (CT),LA AURORA,-74.80130849999999,10.9799669
222,ATLÁNTICO,BARRANQUILLA (CT),LA FE,-74.81144915990467,10.9330725
223,ATLÁNTICO,BARRANQUILLA (CT),EL TUCAN,-74.8430799387999,10.993790400000002
225,ATLÁNTICO,BARRANQUILLA (CT),LOS ROBLES II,-74.81111272744161,10.91921995
231,ATLÁNTICO,BARRANQUILLA (CT),VILLA SEVILLA,-74.8006273986175,10.92239205
237,ATLÁNTICO,BARRANQUILLA (CT),LOS CEDROS,-74.80130849999999,10.9799669
238,ATLÁNTICO,BARRANQUILLA (CT),LA MARIA,-74.80130849999999,10.9799669
242,ATLÁNTICO,BARRANQUILLA (CT),EL TRIUNFO,-74.77449150000001,10.9458194
248,ATLÁNTICO,BARRANQUILLA (CT),PINAR DEL RIO,-74.8668627,10.964742800000002
249,ATLÁNTICO,BARRANQUILLA (CT),VEREDA EL CARMEN,-74.79773265187939,10.9653566
250,ATLÁNTICO,BARRANQUILLA (CT),GALAN,-74.79911015039244,10.91520135
258,ATLÁNTICO,BARRANQUILLA (CT),LOS ALMENDROS III,-74.82332608414416,10.91329195
263,ATLÁNTICO,BARRANQUILLA (CT),TERRANOVA II,-74.80104839255651,10.903137199999998
264,ATLÁNTICO,BARRANQUILLA (CT),VILLA CECILIA,-74.87978690000001,10.9716506
266,ATLÁNTICO,BARRANQUILLA (CT),TERRANOVA,-74.80104839255651,10.903137199999998
